========================================================================
  KIEM BAT BIEN PHASE 2 — dataset=repobench-p level=function
    dataidx 176: centroids (1, 32, 628, 128) ✅ · labels (1, 32, 12578) (mong 12578) ✅ · o rong 0.0%
    dataidx 177: centroids (1, 32, 559, 128) ✅ · labels (1, 32, 11197) (mong 11197) ✅ · o rong 0.0%
    dataidx 178: centroids (1, 32, 247, 128) ✅ · labels (1, 32, 4953) (mong 4953) ✅ · o rong 0.0%
    dataidx 179: centroids (1, 32, 385, 128) ✅ · labels (1, 32, 7715) (mong 7715) ✅ · o rong 0.0%
    dataidx 180: centroids (1, 32, 1521, 128) ✅ · labels (1, 32, 30421) (mong 30421) ✅ · o rong 0.0%
    dataidx 181: centroids (1, 32, 222, 128) ✅ · labels (1, 32, 4443) (mong 4443) ✅ · o rong 0.0%
    dataidx 182: centroids (1, 32, 754, 128) ✅ · labels (1, 32, 15088) (mong 15088) ✅ · o rong 0.0%
    dataidx 183: centroids (1, 32, 696, 128) ✅ · labels (1, 32, 13934) (mong 13934) ✅ · o rong 0.0%
    dataidx 184: centroids (1, 32, 322, 128) ✅ · labels (1, 32, 6451) (mong 6451) ✅ · o rong 0.0%
    dataidx 185: centroids (1, 32, 1332, 128) ✅ · labels (1, 32, 26654) (mong 26654) ✅ · o rong 0.0%
    dataidx 186: centroids (1, 32, 999, 128) ✅ · labels (1, 32, 19982) (mong 19982) ✅ · o rong 0.0%
    dataidx 187: centroids (1, 32, 440, 128) ✅ · labels (1, 32, 8805) (mong 8805) ✅ · o rong 0.0%
    dataidx 188: centroids (1, 32, 286, 128) ✅ · labels (1, 32, 5730) (mong 5730) ✅ · o rong 0.0%
    dataidx 189: centroids (1, 32, 1266, 128) ✅ · labels (1, 32, 25334) (mong 25334) ✅ · o rong 0.0%
    dataidx 190: centroids (1, 32, 444, 128) ✅ · labels (1, 32, 8898) (mong 8898) ✅ · o rong 0.0%
    dataidx 191: centroids (1, 32, 909, 128) ✅ · labels (1, 32, 18180) (mong 18180) ✅ · o rong 0.0%
    dataidx 192: centroids (1, 32, 1035, 128) ✅ · labels (1, 32, 20715) (mong 20715) ✅ · o rong 0.0%
    dataidx 193: centroids (1, 32, 319, 128) ✅ · labels (1, 32, 6392) (mong 6392) ✅ · o rong 0.0%
    dataidx 194: centroids (1, 32, 276, 128) ✅ · labels (1, 32, 5521) (mong 5521) ✅ · o rong 0.0%
    dataidx 195: centroids (1, 32, 753, 128) ✅ · labels (1, 32, 15075) (mong 15075) ✅ · o rong 0.0%
    dataidx 196: centroids (1, 32, 395, 128) ✅ · labels (1, 32, 7906) (mong 7906) ✅ · o rong 0.0%
    dataidx 197: centroids (1, 32, 847, 128) ✅ · labels (1, 32, 16956) (mong 16956) ✅ · o rong 0.0%
    dataidx 198: centroids (1, 32, 851, 128) ✅ · labels (1, 32, 17037) (mong 17037) ✅ · o rong 0.0%
    dataidx 199: centroids (1, 32, 522, 128) ✅ · labels (1, 32, 10455) (mong 10455) ✅ · o rong 0.0%

[A] Ranh gioi cung — struct_hierarchy
    dataidx 0: [!] sp_len dung lai 15895 != meta 16498
    dataidx 1: [!] sp_len dung lai 22923 != meta 24119
    dataidx 2: [!] sp_len dung lai 18771 != meta 19137
    dataidx 3: [!] sp_len dung lai 22923 != meta 24006
    dataidx 4: [!] sp_len dung lai 18918 != meta 20930
    dataidx 5: [!] sp_len dung lai 20315 != meta 20710
    dataidx 6: [!] sp_len dung lai 4433 != meta 5107
    dataidx 7: [!] sp_len dung lai 19192 != meta 20358
    dataidx 8: [!] sp_len dung lai 20547 != meta 23097
    dataidx 9: [!] sp_len dung lai 23762 != meta 25927
    dataidx 10: [!] sp_len dung lai 4156 != meta 4562
    dataidx 11: [!] sp_len dung lai 5451 != meta 6680
    dataidx 12: [!] sp_len dung lai 11373 != meta 12490
    dataidx 13: [!] sp_len dung lai 4789 != meta 6717
    dataidx 14: [!] sp_len dung lai 27502 != meta 27856
    dataidx 15: [!] sp_len dung lai 5731 != meta 6208
    dataidx 16: [!] sp_len dung lai 18852 != meta 20035
    dataidx 17: [!] sp_len dung lai 15753 != meta 16803
    dataidx 18: [!] sp_len dung lai 7249 != meta 7986
    dataidx 19: [!] sp_len dung lai 1926 != meta 4584
    dataidx 20: [!] sp_len dung lai 8388 != meta 9262
    dataidx 21: [!] sp_len dung lai 21205 != meta 22154
    dataidx 22: [!] sp_len dung lai 21045 != meta 23253
    dataidx 23: [!] sp_len dung lai 27455 != meta 29351
    dataidx 24: [!] sp_len dung lai 8042 != meta 9583
    dataidx 25: [!] sp_len dung lai 7567 != meta 8062
    dataidx 26: [!] sp_len dung lai 16846 != meta 18353
    dataidx 27: [!] sp_len dung lai 8468 != meta 10300
    dataidx 28: [!] sp_len dung lai 13835 != meta 15165
    dataidx 29: [!] sp_len dung lai 6097 != meta 8073
    dataidx 30: [!] sp_len dung lai 11558 != meta 13761
    dataidx 31: [!] sp_len dung lai 4705 != meta 5318
    dataidx 32: [!] sp_len dung lai 15112 != meta 16792
    dataidx 33: [!] sp_len dung lai 20679 != meta 22510
    dataidx 34: [!] sp_len dung lai 30875 != meta 31494
    dataidx 35: [!] sp_len dung lai 7554 != meta 8838
    dataidx 36: [!] sp_len dung lai 4468 != meta 5371
    dataidx 37: [!] sp_len dung lai 17652 != meta 19447
    dataidx 38: [!] sp_len dung lai 19521 != meta 21056
    dataidx 39: [!] sp_len dung lai 6320 != meta 7261
    dataidx 40: [!] sp_len dung lai 5655 != meta 7970
    dataidx 41: [!] sp_len dung lai 16411 != meta 17664
    dataidx 42: [!] sp_len dung lai 8930 != meta 10420
    dataidx 43: [!] sp_len dung lai 17173 != meta 18840
    dataidx 44: [!] sp_len dung lai 10544 != meta 12500
    dataidx 45: [!] sp_len dung lai 16750 != meta 18950
    dataidx 46: [!] sp_len dung lai 30511 != meta 31494
    dataidx 47: [!] sp_len dung lai 16846 != meta 18397
    dataidx 48: [!] sp_len dung lai 15809 != meta 17026
    dataidx 49: [!] sp_len dung lai 4893 != meta 5942
    dataidx 50: [!] sp_len dung lai 9352 != meta 10767
    dataidx 51: [!] sp_len dung lai 4364 != meta 4992
    dataidx 52: [!] sp_len dung lai 5749 != meta 6816
    dataidx 53: [!] sp_len dung lai 15818 != meta 17195
    dataidx 54: [!] sp_len dung lai 21919 != meta 23681
    dataidx 55: [!] sp_len dung lai 21266 != meta 21943
    dataidx 56: [!] sp_len dung lai 15576 != meta 16388
    dataidx 57: [!] sp_len dung lai 4317 != meta 6694
    dataidx 58: [!] sp_len dung lai 21770 != meta 23064
    dataidx 59: [!] sp_len dung lai 29243 != meta 31494
    dataidx 60: [!] sp_len dung lai 13059 != meta 13307
    dataidx 61: [!] sp_len dung lai 13816 != meta 15704
    dataidx 62: [!] sp_len dung lai 27350 != meta 29326
    dataidx 63: [!] sp_len dung lai 3081 != meta 3781
    dataidx 64: [!] sp_len dung lai 1698 != meta 4188
    dataidx 65: [!] sp_len dung lai 19945 != meta 20717
    dataidx 66: [!] sp_len dung lai 7981 != meta 9262
    dataidx 67: [!] sp_len dung lai 10517 != meta 11065
    dataidx 68: [!] sp_len dung lai 12324 != meta 13909
    dataidx 69: [!] sp_len dung lai 2794 != meta 4667
    dataidx 70: [!] sp_len dung lai 30490 != meta 31494
    dataidx 71: [!] sp_len dung lai 4882 != meta 5825
    dataidx 72: [!] sp_len dung lai 6406 != meta 7203
    dataidx 73: [!] sp_len dung lai 18900 != meta 21185
    dataidx 74: [!] sp_len dung lai 7803 != meta 8447
    dataidx 75: [!] sp_len dung lai 30543 != meta 31494
    dataidx 76: [!] sp_len dung lai 7667 != meta 11928
    dataidx 77: [!] sp_len dung lai 19456 != meta 21103
    dataidx 78: [!] sp_len dung lai 7101 != meta 8750
    dataidx 79: [!] sp_len dung lai 4003 != meta 5216
    dataidx 80: [!] sp_len dung lai 19604 != meta 21970
    dataidx 81: [!] sp_len dung lai 15753 != meta 17169
    dataidx 82: [!] sp_len dung lai 3789 != meta 4949
    dataidx 83: [!] sp_len dung lai 3565 != meta 5243
    dataidx 84: [!] sp_len dung lai 14504 != meta 16045
    dataidx 85: [!] sp_len dung lai 9684 != meta 10020
    dataidx 86: [!] sp_len dung lai 7224 != meta 7716
    dataidx 87: [!] sp_len dung lai 22955 != meta 25027
    dataidx 88: [!] sp_len dung lai 8329 != meta 9657
    dataidx 89: [!] sp_len dung lai 3387 != meta 4702
    dataidx 90: [!] sp_len dung lai 29627 != meta 31494
    dataidx 91: [!] sp_len dung lai 14508 != meta 16035
    dataidx 92: [!] sp_len dung lai 28162 != meta 30346
    dataidx 93: [!] sp_len dung lai 4943 != meta 6377
    dataidx 94: [!] sp_len dung lai 16901 != meta 19870
    dataidx 95: [!] sp_len dung lai 9048 != meta 11048
    dataidx 96: [!] sp_len dung lai 3414 != meta 5161
    dataidx 97: [!] sp_len dung lai 22956 != meta 25726
    dataidx 98: [!] sp_len dung lai 4156 != meta 5513
    dataidx 99: [!] sp_len dung lai 12514 != meta 13091
    dataidx 100: [!] sp_len dung lai 4272 != meta 4757
    dataidx 102: [!] sp_len dung lai 9879 != meta 11273
    dataidx 103: [!] sp_len dung lai 22191 != meta 23793
    dataidx 104: [!] sp_len dung lai 2794 != meta 4459
    dataidx 105: [!] sp_len dung lai 11234 != meta 11835
    dataidx 106: [!] sp_len dung lai 10693 != meta 11778
    dataidx 107: [!] sp_len dung lai 6514 != meta 8538
    dataidx 108: [!] sp_len dung lai 6254 != meta 7378
    dataidx 109: [!] sp_len dung lai 11119 != meta 12136
    dataidx 110: [!] sp_len dung lai 10950 != meta 11722
    dataidx 111: [!] sp_len dung lai 4072 != meta 4362
    dataidx 112: [!] sp_len dung lai 21045 != meta 22998
    dataidx 113: [!] sp_len dung lai 9027 != meta 10432
    dataidx 114: [!] sp_len dung lai 22987 != meta 24188
    dataidx 115: [!] sp_len dung lai 17462 != meta 19496
    dataidx 116: [!] sp_len dung lai 7435 != meta 8406
    dataidx 117: [!] sp_len dung lai 4024 != meta 4836
    dataidx 118: [!] sp_len dung lai 7772 != meta 8756
    dataidx 119: [!] sp_len dung lai 3234 != meta 4000
    dataidx 120: [!] sp_len dung lai 16531 != meta 17322
    dataidx 121: [!] sp_len dung lai 8053 != meta 10557
    dataidx 122: [!] sp_len dung lai 6299 != meta 8075
    dataidx 123: [!] sp_len dung lai 22209 != meta 23761
    dataidx 124: [!] sp_len dung lai 25235 != meta 27674
    dataidx 125: [!] sp_len dung lai 16901 != meta 19694
    dataidx 126: [!] sp_len dung lai 5613 != meta 6878
    dataidx 127: [!] sp_len dung lai 28839 != meta 30079
    dataidx 128: [!] sp_len dung lai 8980 != meta 10417
    dataidx 129: [!] sp_len dung lai 7185 != meta 7685
    dataidx 130: [!] sp_len dung lai 9838 != meta 11228
    dataidx 131: [!] sp_len dung lai 13934 != meta 14365
    dataidx 132: [!] sp_len dung lai 18353 != meta 19314
    dataidx 133: [!] sp_len dung lai 10777 != meta 11421
    dataidx 134: [!] sp_len dung lai 13097 != meta 15212
    dataidx 135: [!] sp_len dung lai 20679 != meta 23314
    dataidx 136: [!] sp_len dung lai 6327 != meta 7977
    dataidx 137: [!] sp_len dung lai 4281 != meta 4742
    dataidx 138: [!] sp_len dung lai 24224 != meta 25573
    dataidx 139: [!] sp_len dung lai 14950 != meta 15573
    dataidx 140: [!] sp_len dung lai 25364 != meta 26128
    dataidx 141: [!] sp_len dung lai 5914 != meta 7224
    dataidx 142: [!] sp_len dung lai 13275 != meta 15632
    dataidx 143: [!] sp_len dung lai 19136 != meta 19538
    dataidx 144: [!] sp_len dung lai 1855 != meta 4614
    dataidx 145: [!] sp_len dung lai 10339 != meta 11423
    dataidx 146: [!] sp_len dung lai 8843 != meta 10530
    dataidx 147: [!] sp_len dung lai 12155 != meta 13202
    dataidx 148: [!] sp_len dung lai 4494 != meta 4883
    dataidx 149: [!] sp_len dung lai 9573 != meta 11946
    dataidx 150: [!] sp_len dung lai 5395 != meta 7688
    dataidx 151: [!] sp_len dung lai 13713 != meta 14307
    dataidx 152: [!] sp_len dung lai 6670 != meta 7083
    dataidx 153: [!] sp_len dung lai 3928 != meta 5474
    dataidx 154: [!] sp_len dung lai 30895 != meta 31494
    dataidx 155: [!] sp_len dung lai 4170 != meta 5353
    dataidx 156: [!] sp_len dung lai 15669 != meta 16114
    dataidx 157: [!] sp_len dung lai 16037 != meta 18379
    dataidx 158: [!] sp_len dung lai 16613 != meta 17452
    dataidx 159: [!] sp_len dung lai 5929 != meta 6912
    dataidx 160: [!] sp_len dung lai 4564 != meta 6056
    dataidx 161: [!] sp_len dung lai 30527 != meta 31494
    dataidx 162: [!] sp_len dung lai 5749 != meta 7309
    dataidx 163: [!] sp_len dung lai 13377 != meta 15070
    dataidx 164: [!] sp_len dung lai 21956 != meta 23159
    dataidx 165: [!] sp_len dung lai 13097 != meta 14890
    dataidx 166: [!] sp_len dung lai 4712 != meta 6035
    dataidx 167: [!] sp_len dung lai 9685 != meta 11407
    dataidx 168: [!] sp_len dung lai 18928 != meta 19423
    dataidx 169: [!] sp_len dung lai 13275 != meta 14428
    dataidx 170: [!] sp_len dung lai 29571 != meta 31494
    dataidx 171: [!] sp_len dung lai 3947 != meta 5178
    dataidx 172: [!] sp_len dung lai 28016 != meta 28530
    dataidx 173: [!] sp_len dung lai 16147 != meta 16765
    dataidx 174: [!] sp_len dung lai 4760 != meta 5683
    dataidx 175: [!] sp_len dung lai 14637 != meta 15282
    dataidx 176: [!] sp_len dung lai 11705 != meta 12678
    dataidx 177: [!] sp_len dung lai 9888 != meta 11297
    dataidx 178: [!] sp_len dung lai 4716 != meta 5053
    dataidx 179: [!] sp_len dung lai 5608 != meta 7815
    dataidx 180: [!] sp_len dung lai 29366 != meta 30521
    dataidx 181: [!] sp_len dung lai 2740 != meta 4543
    dataidx 182: [!] sp_len dung lai 14594 != meta 15188
    dataidx 183: [!] sp_len dung lai 12959 != meta 14034
    dataidx 184: [!] sp_len dung lai 5655 != meta 6551
    dataidx 185: [!] sp_len dung lai 25020 != meta 26754
    dataidx 186: [!] sp_len dung lai 17863 != meta 20082
    dataidx 187: [!] sp_len dung lai 7276 != meta 8905
    dataidx 188: [!] sp_len dung lai 3179 != meta 5830
    dataidx 189: [!] sp_len dung lai 24002 != meta 25434
    dataidx 190: [!] sp_len dung lai 7778 != meta 8998
    dataidx 191: [!] sp_len dung lai 16846 != meta 18280
    dataidx 192: [!] sp_len dung lai 19552 != meta 20815
    dataidx 193: [!] sp_len dung lai 5215 != meta 6492
    dataidx 194: [!] sp_len dung lai 5206 != meta 5621
    dataidx 195: [!] sp_len dung lai 13420 != meta 15175
    dataidx 196: [!] sp_len dung lai 6832 != meta 8006
    dataidx 197: [!] sp_len dung lai 15809 != meta 17056
    dataidx 198: [!] sp_len dung lai 15378 != meta 17137
    dataidx 199: [!] sp_len dung lai 9076 != meta 10555

[E] Tang L1 — struct_hierarchy   (199 mau co file L1)
    dataidx   0: K1= 163 K2= 819 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx   1: K1= 219 K2=1200 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.8e-07 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx   2: K1=  91 K2= 951 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx   3: K1= 221 K2=1195 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx   4: K1= 208 K2=1041 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx   5: K1= 206 K2=1030 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx   6: K1=  45 K2= 250 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.6e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx   7: K1= 184 K2=1012 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.6e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx   8: K1=  83 K2=1149 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.7e-07 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx   9: K1= 150 K2=1291 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.6e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  10: K1=  44 K2= 223 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  11: K1=  65 K2= 329 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  12: K1= 123 K2= 619 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  13: K1=  60 K2= 330 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  14: K1=  89 K2=1387 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx  15: K1=  61 K2= 305 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  16: K1=  93 K2= 996 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.3e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  17: K1= 167 K2= 835 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  18: K1=  78 K2= 394 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  19: K1=  15 K2= 224 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx  20: K1=  91 K2= 458 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  21: K1= 104 K2=1102 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.3e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  22: K1= 164 K2=1157 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.5e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx  23: K1= 286 K2=1462 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  24: K1=  90 K2= 474 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  25: K1=  41 K2= 398 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  26: K1= 182 K2= 912 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.1e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  27: K1=  20 K2= 510 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.6e-08 · metadata (K1+K2)/n_ctx=5.2% (L2 rieng 5.0%)   ✅
    dataidx  28: K1=  84 K2= 753 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.1e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  29: K1=  79 K2= 398 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  30: K1= 136 K2= 683 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  31: K1=  50 K2= 260 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.2e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  32: K1= 166 K2= 834 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  33: K1= 127 K2=1120 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  34: K1= 310 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  35: K1=  69 K2= 436 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.4e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx  36: K1=  52 K2= 263 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  37: K1= 193 K2= 967 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  38: K1= 135 K2=1047 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.5e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  39: K1=  71 K2= 358 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.3e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  40: K1=  16 K2= 393 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-01 · metadata (K1+K2)/n_ctx=5.2% (L2 rieng 5.0%)   ❌
        E5: centroid L1 lech trung binh trong so, rel=1.22e-01 > 0.05
    dataidx  41: K1= 175 K2= 878 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  42: K1=  53 K2= 516 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.5e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  43: K1=  80 K2= 937 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.5e-08 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx  44: K1= 120 K2= 620 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.7e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  45: K1=  21 K2= 942 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  46: K1= 310 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  47: K1= 182 K2= 914 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.1e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  48: K1= 145 K2= 846 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  49: K1=  58 K2= 292 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  50: K1=  55 K2= 533 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.1e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  51: K1=  48 K2= 244 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  52: K1=  67 K2= 335 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  53: K1=  97 K2= 854 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.9e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  54: K1= 104 K2=1179 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.8e-08 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx  55: K1= 165 K2=1092 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.7e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx  56: K1= 162 K2= 814 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  57: K1=  44 K2= 329 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.2e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx  58: K1=  68 K2=1148 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx  59: K1= 227 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.4e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx  60: K1=  83 K2= 660 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  61: K1=  84 K2= 780 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.3e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
